717 21289
157 297
369 366 248814671
120 85 393226721
115 706 703071603
246 584 671090681
564 573 320186339
271 299 179383473
593 203 43784545
237 197 459622757
340 546 311331545
414 185 782196504
108 84 779038474
674 3 970799202
641 33 786240298
542 211 570631262
54 187 503184373
572 531 876403197
480 383 723070652
706 434 201788749
153 304 848390390
172 22 178504829
172 102 66339228
44 514 282964000
153 714 18163467
630 459 142354883
101 240 402851125
479 20 756187795
278 459 8881375
372 65 516606632
605 35 855795671
14 470 838824022
192 161 122540246
384 118 585731295
327 603 459849502
166 118 195219877
154 141 592732551
191 297 666426211
15 608 896789237
228 254 983718484
237 289 790138269
342 81 59792995
339 129 745655772
316 687 704465688
601 330 802532725
64 406 121675095
325 94 912192759
3 456 146034864
544 294 999939755
667 378 281131981
485 129 239468417
689 18 739057873
195 544 399826019
653 506 592768177
178 390 989601598
633 387 773441664
199 53 588012384
388 450 693482564
493 415 503939158
248 402 212339358
242 201 807825444
283 675 272606903
325 109 6847220
101 141 720935856
174 565 531261059
198 695 497772312
502 145 752695852
293 575 918636115
577 22 655252032
354 694 3477307
16 648 405495849
225 80 947529397
540 492 558641363
595 245 731884502
326 286 391839980
327 283 819524325
591 384 596366034
496 217 772695232
123 442 83487257
682 194 866373678
691 336 422647117
113 99 516282786
520 479 278158810
655 280 928243138
34 378 671204727
227 135 8097428
368 74 359623664
487 129 690776422
421 324 518772524
338 260 578582832
94 243 882852884
312 551 552846544
526 547 802510666
616 102 50121288
358 80 633797303
706 681 647445990
336 150 162356442
689 615 813334559
26 121 835409997
375 708 673044447
447 544 507656481
601 370 347512459
379 168 375161636
667 549 772798824
314 672 233077459
224 550 299778686
247 75 402935784
511 541 29167391
194 578 421951730
653 290 127684752
453 546 425404592
114 332 11404015
650 266 32738830
121 674 3131752
46 469 51414162
668 416 309342734
147 268 915770477
456 537 289298458
545 146 359918688
515 486 787149927
543 706 635871797
88 203 933451549
257 405 193770359
316 148 167349919
78 40 697127842
313 237 137901871
495 433 652087962
226 471 323375034
549 29 608456358
241 352 120697062
168 303 48861463
567 191 483804734
466 596 604910957
444 499 732593907
648 444 602357002
241 71 423499415
676 38 340942810
497 351 897727915
701 707 230587265
122 252 140425196
92 687 544697606
76 447 371482177
372 500 378314761
518 315 986041583
53 183 702036010
202 593 830476079
468 206 130101383
6 711 144578655
324 671 164470082
213 431 878473424
181 11 641091862
506 524 478187586
405 68 611972513
190 669 215444964
152 512 938568849
625 5 111855166
380 327 948644688
482 508 797808996
212 480 342435853
539 530 771602459
546 341 991446498
450 68 339279333
172 630 289975678
165 595 610454654
97 485 393608540
288 653 505558957
656 30 664458131
239 646 63793127
176 678 887774316
335 352 343994436
198 321 893753066
501 621 716286156
606 443 550885467
44 238 366159663
153 105 955664420
374 79 492089189
492 233 806389156
123 708 999020600
143 89 562867319
349 445 998871656
457 271 347064893
283 472 673164509
19 429 602228585
627 96 628312327
199 559 165819880
245 464 164111139
585 256 303819570
661 3 823830813
163 514 211485808
147 714 75482607
447 409 708393233
413 256 906478296
393 369 742501349
515 48 628994507
107 196 66855771
493 590 997715456
420 644 197132132
464 208 215323838
70 490 844051086
356 105 702665443
447 314 356862301
268 550 251965879
592 297 554894193
147 256 466731067
315 395 950547577
187 65 216856007
459 190 787180432
509 372 735558674
75 686 839568612
572 587 670361314
594 711 532642330
283 557 299047748
35 333 642859496
465 377 298437181
715 127 621325340
263 108 819344250
646 49 940332901
66 70 701428041
482 40 899099543
181 127 62679367
50 395 988636633
209 558 781078762
89 567 454084903
444 622 825327188
646 206 202694256
550 633 791296740
326 433 826670616
569 74 230238240
321 81 567306939
465 407 966031562
171 482 383356325
344 143 399786838
216 489 308186420
436 171 940682839
694 258 711899833
137 34 463325594
312 272 968724859
116 630 543147725
661 664 302477267
306 78 853754210
611 449 881185124
83 696 900643821
365 382 338055627
590 66 506748936
431 422 326170292
549 242 939146853
336 100 162176506
130 716 621107915
520 397 796810167
547 392 68406554
503 410 753548761
106 540 121847591
353 41 890104463
163 294 152383178
701 358 197455753
351 513 960549148
510 410 636370405
92 667 528456364
182 363 162918254
204 673 15493538
480 430 256282966
100 374 783740405
572 438 415894304
471 312 987184561
365 46 617382561
125 252 989614039
261 308 518416773
487 14 570607271
3 545 380293853
179 162 626302776
339 321 719166381
147 124 784325992
133 576 396380121
667 579 155000394
226 425 33461296
147 289 570681739
303 207 159176472
124 194 997204085
97 255 627052967
67 502 439987918
69 355 568481130
429 8 473443385
681 131 40760196
143 21 271518823
508 239 886574052
154 389 166115755
41 201 337916702
513 518 726773289
419 379 94939329
489 529 282263324
290 304 985791260
115 550 837254735
152 334 117746682
169 521 878788632
588 230 443538048
710 633 733498075
299 59 391837043
634 70 481005878
203 278 744826750
368 82 582792559
249 567 419700594
572 371 556134031
111 378 216807614
656 429 881112355
517 603 631374781
696 379 936428741
219 182 682974784
566 39 993679443
466 351 928873621
213 328 844039894
674 459 726121079
182 468 254965643
564 699 572828032
146 662 834963976
145 252 644342689
238 508 126727034
1 424 331016703
144 421 461987335
410 524 725567239
288 19 56159393
54 377 710899265
424 407 189110369
682 348 533318217
692 48 533195192
291 364 731775512
111 117 326893782
672 195 605059342
693 552 125775204
312 580 678600691
90 190 930778552
603 352 481257418
215 523 990302130
200 513 343569331
431 496 469806029
448 301 759098437
322 671 497187089
192 95 833641792
625 20 957674496
221 497 470699732
111 681 548301886
614 13 91549032
358 370 317642326
180 333 650085912
138 340 267254688
212 77 242440159
644 438 1281768
537 373 701859778
464 303 517242183
583 628 973839380
679 222 483105776
583 288 65308327
435 326 331558212
345 523 837242205
71 668 304858114
128 201 180432906
182 379 164319249
713 538 972669795
201 585 884490364
43 208 390098947
621 68 85248072
247 653 421890146
416 550 203463383
583 328 296956201
274 224 573108463
582 108 774534675
190 246 442102713
606 437 586215166
703 505 174444857
228 6 85331131
478 46 352895343
646 85 840885106
336 513 170866706
38 402 607469612
382 182 981316069
426 420 592060942
394 154 679788592
486 356 870104194
713 346 240089956
100 24 799573697
259 358 533686285
679 658 915699730
621 7 152524884
567 497 138841776
199 267 752396322
191 32 549120148
190 238 402637286
232 563 762084389
528 334 617196353
687 708 441698602
171 540 405119077
243 680 402861247
415 17 36769273
530 230 794235545
50 107 440159815
562 148 988641964
297 459 586226074
328 302 744137272
142 225 830193226
598 554 72437917
349 86 609867612
707 306 352627531
669 331 272223152
295 388 48007674
706 101 591635904
709 96 277010672
332 453 409845247
158 407 274635678
577 482 656089091
677 98 258300065
679 530 929226848
328 575 812010741
649 643 413205642
313 267 749414071
610 562 126962138
377 631 465470771
668 57 969471867
469 492 983814408
380 334 298916641
702 642 348880146
82 655 159708303
519 85 869787170
18 512 525972180
12 367 789695864
490 531 523122372
9 470 672070735
565 371 66141767
200 198 667940676
390 621 948655304
374 687 399313918
394 85 947452789
597 253 739312739
139 244 41377581
77 609 302759398
71 43 439703534
388 582 819341470
688 290 493075484
408 390 361071227
159 616 628711427
509 132 379988034
275 163 298877478
266 616 759488322
457 39 367229827
282 61 934673564
135 368 85510834
712 239 949769522
459 332 972462080
103 447 107593513
195 437 287727622
516 532 15839076
169 624 807875837
398 268 137966164
481 115 558440158
547 386 4191728
604 606 506092899
488 654 28735285
240 229 807103435
190 438 42272150
119 423 715975150
16 427 62186357
192 351 337500495
713 481 748919741
207 710 106357325
657 633 301147950
439 14 565534785
652 218 95536080
592 432 13264731
525 387 299637840
457 473 519182920
490 78 800909133
197 495 442771032
61 276 858120578
683 3 694755196
356 379 405287784
106 157 246067881
494 203 808352769
30 458 919391583
519 284 59652441
503 22 304654440
179 654 558853023
579 356 755680823
276 346 609004759
10 213 406247576
78 211 621077862
459 632 897128804
633 21 254048209
134 640 215580873
29 595 297990608
155 279 761809594
524 210 334756946
43 224 187188
218 691 521851676
537 183 970145183
210 656 411380331
55 587 447477087
602 187 567441330
667 281 134334909
290 452 491606356
320 496 42699097
181 458 911719213
482 120 179110702
507 187 583429418
372 109 85826209
229 585 831369116
174 106 651108865
371 448 319238877
437 160 50951353
673 478 235662574
74 435 694634243
241 434 90598372
320 502 551682217
549 237 661927451
620 73 700325574
482 655 90434965
537 348 383564102
403 196 994864059
280 521 5417402
434 376 971182388
699 390 170298570
20 679 408293685
225 679 876419768
421 447 899937032
219 37 447415629
666 17 661768973
145 441 723613959
629 218 283847708
430 368 118681167
424 4 206142859
683 306 273386385
706 538 827538754
221 421 421603257
208 469 212644831
670 626 294609298
661 451 28285073
431 192 534670810
448 561 122058231
379 428 925869349
576 15 934574864
63 626 227499385
504 394 563483991
436 463 204185410
102 103 588788171
136 201 864892543
381 185 697995354
227 687 489295873
361 511 90999108
647 258 729547754
244 129 783720380
669 15 769403168
30 445 498451256
686 56 844578379
564 477 163418327
476 571 66150184
273 604 532661511
56 243 107046602
196 180 589074183
563 359 738915331
223 711 357423897
453 323 431693392
550 268 447008467
524 193 883534396
68 263 297210088
460 426 249407914
486 406 112469225
533 19 505648555
384 256 482452798
317 435 670949317
13 171 384215462
507 486 728700378
597 464 196087331
200 14 367441757
50 468 575342799
264 634 415388425
497 303 743186809
666 663 411179689
83 242 317336073
715 212 432787058
533 332 352188649
682 7 384110598
479 168 262801008
70 212 859004642
176 472 599868599
89 440 301776711
222 524 569978005
126 214 906120958
711 4 465901595
467 67 228897480
525 584 183224848
677 346 544423315
174 456 192180290
123 48 718731700
476 651 336310856
216 44 961491366
663 214 138893165
328 173 674218468
123 119 43589581
329 601 174227527
531 306 41816951
173 187 601651284
257 15 394212801
511 136 59682375
158 108 625461779
279 23 545866192
245 132 620873608
69 664 801461725
623 188 99652396
301 430 473218914
668 460 321165971
452 291 235915896
485 401 351320282
556 8 26127348
83 178 948339951
465 89 526122788
613 459 860103399
488 118 811291851
260 140 321495384
133 12 907235276
203 418 469889227
297 476 715017266
135 623 294919066
687 436 127247044
508 303 882645327
111 309 694904330
284 151 767981745
664 42 163276250
275 123 934247823
442 87 532467255
570 203 271764426
642 528 811347435
262 524 6444745
347 99 250522487
583 587 319939198
386 584 708484601
261 42 174825033
133 706 607887565
715 85 612068672
463 292 336015911
475 294 248158854
183 162 223357005
80 431 38334368
646 559 129153814
416 64 302433254
242 188 297847984
310 334 776757200
490 344 832815070
500 434 55856291
313 61 439854388
507 536 803772146
288 77 111818006
373 331 264660337
37 686 542344541
173 208 513603061
184 458 707820499
75 658 484929788
490 670 444271181
453 636 88868922
665 292 335501812
583 233 97075651
43 474 290832479
428 536 754108189
136 511 733713042
39 713 735172840
272 530 755383669
388 185 427423780
299 208 812815395
197 137 881179855
465 647 259041656
633 621 647941363
287 621 836087261
231 686 791981068
432 446 536908576
7 406 705755224
147 469 395310902
540 609 65880857
601 184 288726804
315 540 820637793
408 61 691204019
10 301 640938356
255 438 370236941
279 647 626766853
563 248 315803098
292 515 393764739
84 193 315483880
116 672 367029183
419 271 38516813
515 457 613271145
451 632 836962774
505 695 923404927
178 340 688046335
538 662 442116011
708 547 734049138
87 570 55338848
596 663 794780799
392 124 358832625
94 712 281461102
344 222 634815027
456 522 114060747
201 23 745805479
282 581 322737352
84 13 282658191
696 174 96221940
214 535 873512631
420 506 699251911
230 475 904823169
208 640 324728007
236 23 920886628
245 681 741295244
350 280 253903129
153 394 438197968
675 240 648946092
511 295 323614130
575 365 13055102
585 139 57696932
17 699 165357974
650 19 294238526
48 137 263007910
459 135 219890267
497 691 409818004
62 200 877656730
426 527 840251061
319 173 923537243
597 201 251139793
291 186 825710481
699 566 634311143
65 638 772816088
510 125 507615450
38 113 882947866
550 117 100094835
510 114 583203639
258 159 826944319
588 462 357428727
390 654 432885858
586 655 802185283
699 85 267924772
240 105 146206797
653 330 726535897
554 646 762379308
195 248 10694148
162 395 84372990
216 488 324379325
152 69 950898911
37 515 293179416
494 632 378398404
82 333 52557226
313 42 932453955
680 567 930836437
479 117 843727184
504 117 874142837
405 214 577731810
667 518 789752873
666 651 342059
579 409 587007196
484 154 866081864
647 373 643770025
422 11 427440053
602 116 349405206
480 507 87545521
176 99 972096325
322 317 402659681
336 428 175668240
437 228 582155073
433 707 683428406
512 269 245645953
42 587 660764724
499 470 16899238
188 556 58915244
228 308 987885054
141 506 671661005
498 124 901521824
595 574 494480300
148 380 355614091
341 98 427837451
305 362 227891071
185 99 683820341
290 27 130328619
329 374 627211621
621 64 219155693
597 477 658041668
91 26 855268125
270 528 739942362
26 20 870286200
33 396 401777654
99 62 768347994
502 563 164800661
403 687 875159046
258 345 119041437
625 714 409892442
494 227 461148982
123 416 185310220
38 382 917434964
191 311 234392390
562 516 29793837
261 480 233291031
639 303 441432516
653 295 35237103
85 380 654827155
690 79 308631877
651 8 659143273
27 330 271373884
196 695 338785485
33 200 852440718
610 565 300611791
640 175 502450823
393 455 962085053
34 638 52182762
689 687 862749715
230 703 927325643
551 649 501596739
473 369 292010394
170 514 742377135
340 82 390339619
604 648 483211252
