425 21861
84 113
385 69 693747905
233 381 867145581
177 118 63910422
364 212 867347713
187 106 449887933
336 92 709741017
69 296 728865790
380 8 953903364
344 334 726340171
73 278 94044348
126 58 153727320
210 286 415055930
233 235 233920590
55 74 14999264
352 142 441328042
422 191 818367538
140 264 964990271
245 176 933343792
238 389 941373321
138 348 811567586
112 349 691727392
100 357 194644043
391 312 848710556
276 102 641463057
71 51 555223528
125 361 738183320
344 195 674582641
310 194 879794273
394 71 607829757
303 390 408933065
197 200 836376646
265 411 290376042
198 410 648200806
93 408 886729942
282 18 34496510
317 324 462984325
99 165 516583513
102 375 688086681
312 217 79419030
135 82 304239033
104 190 414968662
370 72 17534747
165 369 902610934
166 98 61756399
3 414 520613156
252 383 999671412
278 389 396779890
137 14 155119077
304 1 446602557
153 185 765322992
96 200 374842625
204 87 88297439
108 41 272226096
111 221 273130042
167 398 4133582
339 390 447727663
216 53 742067136
233 366 518613894
173 161 14957967
193 125 754010145
48 47 192531236
280 195 699355545
92 43 193249784
392 183 627128411
252 48 493969824
17 136 484620439
187 220 346473902
165 139 677965809
205 5 903907441
151 365 720571833
77 374 563380063
217 150 4248707
122 43 727299256
27 319 13076302
296 104 853785127
180 378 666826530
71 366 686782003
289 351 239041836
362 147 639471381
259 88 62108602
7 169 875776
299 390 810091216
8 344 847458548
288 32 547872345
380 337 321785446
121 77 24568452
414 198 741490183
172 376 777235999
403 290 675687555
363 352 680748713
212 299 794599742
313 159 540951493
252 291 747682546
80 321 226216087
44 403 971024404
13 353 421793238
105 57 831423926
260 377 916910613
73 163 510303472
312 149 134001839
379 378 538984093
93 79 36970000
115 354 325196859
85 275 499450481
93 110 367235929
227 120 510886752
208 187 64960999
65 256 585901796
355 369 320930656
186 357 250119641
48 382 864063006
248 423 518440889
328 371 992194250
221 77 860063158
127 43 392987914
325 123 999988931
385 185 520525690
28 239 983280710
245 256 275664598
230 343 548539451
186 80 606702463
144 376 199565456
360 133 718202142
203 117 895741074
175 386 96443211
166 335 532451425
350 352 485564090
334 252 520218142
192 88 967958741
222 109 130617084
148 416 887211559
64 375 705816524
333 410 674146564
207 144 477789867
297 17 134252666
346 251 750746800
213 7 300805861
90 329 187768799
69 117 695138391
74 231 703284479
40 250 951790672
236 215 866964224
192 180 430800097
382 34 733305619
244 305 612699915
97 175 263118386
409 60 455368207
351 222 79503443
419 64 369896236
220 13 124060840
136 260 850753263
410 93 174316318
228 177 98347448
376 33 956249197
328 289 305144975
33 119 160901163
138 373 84117326
121 135 568208843
214 232 219215261
263 87 33052240
39 230 641468089
312 287 785162709
9 46 136894885
404 54 250177772
266 423 124486095
394 378 177050654
268 401 707006456
301 83 790218438
209 44 24841512
229 360 779370171
269 61 307681253
260 306 64508329
178 364 384850332
391 287 750897918
369 103 146980572
196 146 547131549
357 20 697300450
145 276 880921629
243 113 219727337
418 375 102405191
329 95 621822674
282 144 896817091
108 73 664967460
375 383 291466527
119 267 419621881
222 20 194231767
389 422 584138522
235 349 383549597
277 90 72646698
222 312 313686176
387 402 733110632
212 162 337575920
360 257 388464758
208 232 323216515
153 52 66445784
32 389 357795751
347 49 89666843
425 125 108396275
311 174 214833157
223 404 524062526
396 372 339942343
56 10 589701801
2 228 574512686
250 34 205174845
405 178 42829634
306 336 465559845
347 128 621104619
214 211 389918942
62 271 403918276
251 418 515804861
176 5 756386701
343 379 819403713
284 361 385210762
331 14 981745590
355 12 84557133
244 105 209009635
199 13 164988297
302 87 713533874
209 315 396919056
123 160 731385868
145 377 294810790
263 310 508340860
89 163 664764826
159 255 774657689
108 102 799156970
142 72 267695601
307 406 148319530
249 195 145948701
415 1 965509781
76 286 6523612
318 212 815405009
191 387 449648183
21 232 28775419
366 279 193883656
4 291 381687125
68 173 96217178
373 388 230963924
207 54 300464770
424 126 29492699
280 162 871204269
11 300 736299603
59 338 846745949
415 32 233302907
350 230 720389385
325 14 421192011
135 188 787922867
313 169 548254659
187 110 279408611
383 47 642141136
220 323 762024072
109 159 562273059
324 139 784163390
38 72 333597255
184 69 311355562
140 361 528532078
258 159 278266657
229 298 71593331
370 317 162918102
177 104 433775011
13 162 384268486
186 11 400943756
41 233 333127379
260 147 313340415
424 373 387156046
402 253 30304649
248 226 974561926
126 390 166656113
332 54 994512052
423 114 892025334
299 340 85780742
310 342 360174695
421 345 237459972
170 222 693553177
74 341 624386731
7 138 899793567
179 373 536502834
111 402 694137223
407 270 720943688
80 196 773986985
178 22 479371546
125 56 897032792
160 217 298865914
83 76 163520988
146 268 563207241
379 308 467550196
114 49 568496737
177 179 299564737
310 404 222890697
73 41 986430286
18 7 708814453
293 264 85640147
36 68 266238521
58 175 166541854
370 173 252426005
96 4 649110245
335 280 548917529
119 323 458859345
116 279 800469010
263 106 5055961
311 173 648437004
30 103 870049601
275 7 385057947
321 200 856014200
129 97 985766135
180 391 401385633
419 131 834863896
203 9 777442269
130 33 598557233
79 42 411281715
190 255 760056388
171 306 925310837
127 133 348357202
383 160 103803403
181 408 312111801
89 200 59266448
410 121 434439914
230 379 450502353
3 365 264409457
343 118 66138128
404 55 689040942
246 175 26633694
147 381 556239530
366 254 68456517
286 393 983652467
397 215 528317202
126 139 826329532
146 245 323016931
41 311 313403525
322 111 530233733
85 45 864733372
366 64 936701318
333 402 809849811
156 300 771959751
198 144 594136779
341 142 103651780
335 309 747715063
95 194 57700091
76 287 653765432
274 385 614254850
405 253 90555569
146 45 211307597
334 266 585890080
364 153 492732634
24 99 351863218
266 184 302641421
290 173 512810557
414 245 8768462
386 357 40962139
287 103 639958261
118 7 862916953
2 80 948045305
421 100 628945397
289 199 4555545
89 303 130152030
89 182 150961399
320 241 633413245
305 330 913355032
93 363 40551859
164 104 621910983
125 121 719540917
227 158 810764713
27 276 948348921
147 2 430544811
391 166 344969695
60 115 395946645
245 302 198415288
284 66 925606366
5 103 522753734
284 338 685951298
307 326 181183481
356 248 960619040
418 411 164404731
224 191 235413855
161 340 32383777
363 377 220930597
410 133 16873899
83 182 160053029
117 420 768953761
113 66 754451623
404 12 332319726
9 291 343563979
145 76 856461192
361 69 464590153
207 259 620640091
80 420 891104863
36 11 587468875
75 326 26342729
382 332 752566151
305 237 818695911
96 351 516979293
149 161 85289082
123 217 353121171
400 84 428722140
389 140 482132680
79 223 168854204
228 243 679091017
99 75 573725263
39 44 255818655
29 39 229398426
92 410 15543991
287 165 763854200
246 131 151041914
42 410 311040527
90 32 425667845
279 117 882305736
103 222 566251271
268 240 569878739
378 64 390040772
46 89 877518818
317 391 336164738
3 65 805543080
86 272 548532938
193 70 255213416
212 60 490016196
159 278 926681353
391 217 720746658
294 337 411883782
292 220 94879665
116 48 780321776
179 372 257185450
371 235 351625544
120 366 573580218
26 61 225234789
28 328 559942453
87 306 290745346
125 78 501648756
144 19 375164713
51 420 3202322
79 1 852481023
382 251 737872632
346 33 877864251
58 258 370250590
372 419 111327586
257 293 563927411
262 362 372011014
379 372 612683402
38 36 822547333
320 352 12958060
92 392 745671640
64 363 438791627
310 383 282241697
265 399 565056493
400 169 869572545
264 88 403311466
8 383 704224081
314 193 753553691
399 5 246982385
264 36 857981540
48 140 44382864
17 420 236244433
420 262 304455896
161 56 433668413
276 297 708579849
228 327 156866457
24 204 30330659
107 190 447741481
93 304 109753948
301 371 606200341
177 59 458845134
24 419 92017527
344 14 810351507
295 66 44432155
388 253 283127160
31 258 710523429
115 346 797072921
60 359 225826911
409 48 119925144
325 215 439869819
375 321 181860846
255 349 431797331
113 412 66241152
13 312 359679268
423 194 822657003
250 403 102908418
81 208 80560556
156 388 129361557
8 300 601799385
312 341 390014499
305 15 995039444
396 334 79777164
10 384 489167844
4 193 621234746
35 333 904808160
75 198 500716232
289 55 130941702
180 247 228774335
321 117 865843359
84 170 388807627
302 267 993686545
14 284 116624062
33 48 132336742
97 237 421971121
84 262 953129008
43 168 866492744
85 240 752335720
360 43 492336167
167 36 78739606
340 377 49087959
342 389 703147582
403 168 945742210
263 135 311672058
7 1 694924856
30 290 166582193
313 213 938869611
201 325 332442787
209 235 541613984
118 236 353631274
282 171 725749403
181 6 957970741
248 301 293272214
114 111 335129921
196 9 112333571
42 6 651932636
93 201 441580877
419 152 38843976
214 265 366123953
337 193 187611987
347 408 776071652
6 351 30427351
7 19 418906763
415 339 401641761
62 203 368345935
107 275 257754213
82 348 837028231
65 207 293609561
279 385 147822223
343 270 825803770
5 349 474862325
205 21 822935467
190 310 573074062
348 328 512981978
135 219 160489005
236 409 232097167
285 325 337391322
91 124 388584869
297 269 37694480
273 65 534634229
300 241 215416797
408 135 121874349
254 197 399663024
400 6 464559083
276 402 313125848
176 314 720789547
203 161 271981302
153 17 266855282
257 220 806031989
36 215 274310267
378 137 709186538
385 245 594713572
218 196 997846053
254 226 191214489
254 83 980897450
28 348 535398265
44 99 267080307
176 243 652220821
8 225 764418633
418 374 686753685
136 71 989539688
375 318 397246932
260 78 612709874
116 102 970013360
203 283 315501632
201 210 591409847
68 54 581645741
28 30 554411872
98 322 157824263
255 12 69388208
313 26 845879716
134 241 184758049
78 80 875327500
207 249 854965566
213 113 467685850
261 420 168143006
22 39 841182527
84 363 457069907
21 297 251782547
44 199 636650673
57 110 315118604
36 174 926158997
340 136 620662290
180 298 158959570
23 331 289012144
304 101 624549637
156 373 773673697
135 118 673034970
188 289 347051854
418 214 664943349
34 337 588080115
369 401 458858284
83 18 629969189
17 412 348679730
158 272 164949313
163 229 316026146
270 298 323519389
165 65 744829075
411 351 438033707
112 218 164917388
298 336 536385684
241 249 734088857
121 169 259443870
366 329 333176512
226 383 266240988
354 65 952682829
51 31 572801681
414 129 534476564
380 297 498652153
164 311 21097655
411 303 7177970
347 392 875560555
52 34 562948428
132 101 89540931
287 89 751215160
230 275 567952326
337 349 621631185
103 16 701173911
421 96 589632973
68 369 644983849
189 151 424962410
205 93 498934027
266 368 425684498
18 402 701626994
295 227 624991465
167 299 453405035
386 19 359188411
305 60 151129277
421 386 316510400
156 273 254166282
63 340 15195299
69 70 480360931
168 119 597478242
382 126 946715644
214 323 251687296
195 124 606602597
360 283 893622809
16 202 541484951
149 129 947149848
234 280 667348293
37 179 46908674
108 95 452693468
124 4 669382636
218 151 220709841
343 392 693502804
129 158 673156845
60 73 639426255
66 192 419251668
337 139 919685096
124 75 916061145
263 51 715948217
154 294 164965477
160 101 897905242
14 129 119419543
204 117 603210294
98 363 473508349
371 213 805381560
409 399 304606763
152 64 21461839
394 289 821081356
321 100 235762066
30 385 756859075
234 387 949418215
161 223 894294774
67 285 691088149
381 115 995437773
220 229 717530893
69 359 528590326
372 334 963904202
154 103 346397110
209 161 330666199
408 10 873197947
380 211 957435449
368 136 459152667
271 327 534280879
329 422 567963037
92 132 254072266
253 143 967971134
336 76 894069488
253 40 834778694
393 266 962319106
209 413 952532114
148 261 267165942
173 239 305396480
157 19 126765160
9 53 749875548
184 269 748514712
85 301 560007320
230 404 687298160
244 153 682098900
50 66 139327493
93 302 439672694
366 356 719047564
375 323 343371526
248 137 681662883
12 402 90420784
29 377 53109729
354 24 56145522
425 153 341164803
117 71 861839647
115 171 103550345
198 84 285086987
413 177 979487590
152 32 519175703
2 3 145032884
37 95 767090803
177 417 991143665
9 315 209563478
382 362 707963564
42 220 825222562
359 399 825278349
287 26 389840418
214 191 640799510
57 51 184000560
368 118 480042113
201 235 428964298
224 55 706026991
312 220 647954460
245 100 467480777
139 173 641801191
381 140 682462206
271 200 180542908
46 268 919458422
265 385 347426659
397 75 951296106
418 120 979252482
215 323 262715812
44 10 237779469
397 376 307737806
42 315 938496639
244 399 315714316
56 176 384728361
146 351 812654970
106 33 378018386
19 302 726026461
194 92 996339379
50 329 342815569
164 388 952435758
422 86 887848001
180 402 943589411
294 332 423369990
345 79 574628392
181 271 357036198
232 159 920436204
269 36 184280810
154 322 570513874
106 136 90931997
360 87 416104855
282 188 228019164
108 54 479554369
248 420 582117401
334 264 542664640
331 156 824228377
130 41 822902352
76 267 961655544
367 223 286692148
230 121 616294537
13 256 523210941
235 39 472819968
113 281 320584178
154 130 599971362
258 313 445449208
1 170 785531634
276 235 413335035
110 397 590965565
225 402 415234170
336 269 67930486
193 380 205901406
299 23 606646900
101 208 767413853
393 118 137553941
231 417 361085250
309 232 438978478
370 252 117554341
391 67 570128069
244 216 835922866
400 119 943464897
255 346 975856032
71 363 951047479
24 158 361146699
78 318 191596832
99 240 140956938
98 348 736477508
389 22 210599467
50 338 1101519
386 311 874461606
98 91 57049885
141 191 500286229
145 25 214965436
204 407 46379278
97 410 877771282
377 240 820115560
126 272 503897846
350 45 908033045
97 109 752188395
122 202 29069089
106 168 722120209
228 187 329590018
72 294 738119656
222 202 179319138
134 256 293996391
208 115 67810516
304 119 543523540
111 84 907569522
223 379 234674059
285 273 410052738
384 266 341360450
219 255 358000516
60 397 788300163
146 310 885033267
243 121 637504940
360 374 129631685
352 160 901808009
265 169 587983209
162 226 420782403
329 347 27839950
384 310 121092462
213 374 407976539
393 197 949666646
247 382 584489374
213 171 873757535
119 397 812382403
199 237 970388569
248 28 635939607
3 412 91715349
121 132 429058315
372 173 311034444
385 321 923506614
53 118 111061084
319 11 89593451
236 386 780226099
411 124 573489393
166 14 58493619
252 210 91619170
319 366 825207488
337 395 26552843
85 109 410750717
352 4 810489889
111 92 151416811
325 324 728533904
243 307 41537286
5 39 530095682
402 86 803468052
425 30 711841043
78 396 320106070
